TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3,SUPP_INFO,CONS_OBJ
Polygon,555563799,555563799,1,Hillendale Private Nature Reserve,Hillendale Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,13.0548714455,13.0553274938882,Not Applicable,0,Designated,1967,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-NW,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570970,555570970,0,Gouritz Cluster Biosphere Reserve,Gouritz Cluster Biosphere Reserve,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,79.0039276084911,31895.5673455,26125.2084765506,Not Applicable,0,Designated,2015,Non-profit organisations,Non-profit organisations,Gouritz Cluster Biosphere Reserve Non-Profit Company,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Reported,Not Reported
Polygon,555547561,555547561,0,Vhembe Biosphere Reserve,Vhembe Biosphere Reserve,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,0,30487.5432687,23032.6554231889,Not Applicable,0,Designated,2009,Non-profit organisations,Non-profit organisations,Vhembe Biosphere Reserve Non-Profit Company,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Reported,Not Reported
Polygon,555563511,555563511,1,Dr Hamilton Nature Reserve,Dr Hamilton Nature Reserve,Forest Nature Reserve,Forest Nature Reserve,National,Not Reported,Not Applicable,0,0,0,0.176353038449,0.176352217753808,Not Applicable,0,Designated,1985,Federal or national ministry or agency,State,"Department of Agriculture, Forestry and Fisheries",Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570658,555570658,1,Rivendell Private Nature Reserve,Rivendell Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,0.240371816196,0.240374911592365,Not Applicable,0,Designated,1995,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555564014,555564014,1,Rietkom Private Nature Reserve,Rietkom Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,18.9603481609,18.9597132520323,Not Applicable,0,Designated,1967,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555564019,555564019,1,Bellevue Private Nature Reserve,Bellevue Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,4.60339866194,4.60337796569881,Not Applicable,0,Designated,1969,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563821,555563821,1,Jan Kloppers Private Nature Reserve,Jan Kloppers Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,11.0433648136,11.0435784747363,Not Applicable,0,Designated,1962,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555564094,555564094,1,Philip Wulfsohn Private Nature Reserve,Philip Wulfsohn Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,7.72577575713,7.72609588451182,Not Applicable,0,Designated,1957,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570631,555570631,1,Fynbosrand Private Nature Reserve,Fynbosrand Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,1.04098680962,1.04096823659233,Not Applicable,0,Designated,1993,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570632,555570632,1,Fynbos Ridge Private Nature Reserve,Fynbos Ridge Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,0.0560709847471,0.0560710394646186,Not Applicable,0,Designated,2001,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555580791,555580791,1,Nuwe Hoop Private Nature Reserve,Nuwe Hoop Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,12.2075373421,12.2077120984241,Not Applicable,0,Designated,1962,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563807,555563807,1,Impala Private Nature Reserve,Impala Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,13.914397914,13.9146826187973,Not Applicable,0,Designated,1967,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-NW,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563808,555563808,1,Innes Mellet Private Nature Reserve,Innes Mellet Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,23.7704210244,23.7706584550909,Not Applicable,0,Designated,1967,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570586,555570586,1,Bergwater Private Nature Reserve,Bergwater Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,3.03574448133,3.03576754602604,Not Applicable,0,Designated,1982,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563946,555563946,1,Mollevel Private Nature Reserve,Mollevel Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,17.3354622464,17.3358090644734,Not Applicable,0,Designated,1967,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563665,555563665,1,Dianne Private Nature Reserve,Dianne Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,4.595529564,4.59552399176543,Not Applicable,0,Designated,1965,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-GP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570584,555570584,1,Banghoek Private Nature Reserve,Banghoek Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,10.3525490859,10.3523185816955,Not Applicable,0,Designated,2001,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570427,555570427,1,Brakputs Nature Reserve,Brakputs Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,12.5805615243,12.5823015595804,Not Applicable,0,Designated,2021,Federal or national ministry or agency,State,Not Reported,Not Reported,State Verified,1840,ZA-NC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555564085,555564085,1,Prinsrus Private Nature Reserve,Prinsrus Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,23.884670319,23.8846287906013,Not Applicable,0,Designated,1969,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555564086,555564086,1,Umhloti Nature Reserve,Umhloti Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,15.614044311,15.6139692826996,Not Applicable,0,Designated,1994,Federal or national ministry or agency,State,Not Reported,Not Reported,State Verified,1840,ZA-MP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555564095,555564095,1,Phillippus Private Nature Reserve,Phillippus Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,9.36601019432,9.36614522279804,Not Applicable,0,Designated,1959,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555564096,555564096,1,Pierre Fourie Private Nature Reserve,Pierre Fourie Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,30.5619193956,30.5624482739185,Not Applicable,0,Designated,1965,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555564097,555564097,1,P. A. Coetzer Private Nature Reserve,P. A. Coetzer Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,27.1686742048,27.1694308482461,Not Applicable,0,Designated,1957,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,900006,900006,1,Maloti-Drakensberg Park,Parc Maloti-Drakensberg,World Heritage Site (natural or mixed),World Heritage Site (natural or mixed),International,Not Applicable,(i)(iii)(vii)(x),0,0,0,2493.13,2445.03013558236,Not Applicable,0,Inscribed,2000,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,946,ZA-NL,"LSO;ZAF","LSO;ZAF",Not Applicable,Not Applicable
Polygon,300412,300412,1,Maanschynkop Nature Reserve,Maanschynkop Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,7.84504988205,7.84510263445597,Not Applicable,0,Designated,1976,Federal or national ministry or agency,State,Cape Nature,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,300413,300413,1,Fernkloof Nature Reserve,Fernkloof Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0.559337252872328,6.57524611875,6.57552160958875,Not Applicable,0,Designated,1963,Federal or national ministry or agency,State,Overstrand Municipality,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563783,555563783,1,Flovin Mauken Private Nature Reserve,Flovin Mauken Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,12.5846568666,12.5844296408287,Not Applicable,0,Designated,1957,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-NW,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,300420,300420,1,Borakalalo National Park,Borakalalo National Park,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,148.731319871,148.730349184424,Not Applicable,0,Designated,1984,Federal or national ministry or agency,State,North West Parks Board,Not Reported,State Verified,1840,ZA-NW,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570834,555570834,1,Lake Pleasant Private Nature Reserve Section No.3,Lake Pleasant Private Nature Reserve Section No.3,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,0.0341326309889,0.0341328498957455,Not Applicable,0,Designated,2003,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563797,555563797,1,Hern House Private Nature Reserve,Hern House Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,19.0637490129,19.0637128381972,Not Applicable,0,Designated,1964,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570930,555570930,1,Moreson Nature Reserve,Moreson Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,10.5331397607,10.5332652159444,Not Applicable,0,Designated,1997,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555564068,555564068,1,Rietfontein Private Nature Reserve,Rietfontein Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,3.70881267677,3.70881956125542,Not Applicable,0,Designated,1967,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555564084,555564084,1,Roos Private Nature Reserve,Roos Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,8.8664538411,8.8687679198596,Not Applicable,0,Designated,1968,Individual landowners,Individual landowners,Private Owners,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570313,555570313,1,Phumba Safaris,Phumba Safaris,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,2.91859704138,2.91861856370857,Not Applicable,0,Designated,2000,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570200,555570200,1,Craigielea Hunting Lodge,Craigielea Hunting Lodge,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,12.7216705005,12.7216396145808,Not Applicable,0,Designated,2001,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563547,555563547,1,Adel Private Nature Reserve,Adel Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,6.40170274297,6.40180863665477,Not Applicable,0,Designated,1957,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555563548,555563548,1,Adwen Private Nature Reserve,Adwen Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,17.2161793545,17.2156120805029,Not Applicable,0,Designated,1965,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555564126,555564126,1,Wag-'n-Bietjie No.2 Private Nature Reserve,Wag-'n-Bietjie No.2 Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,3.84351117969,3.84349240167886,Not Applicable,0,Designated,1965,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555564141,555564141,1,Wilfried Baur Nature Reserve,Wilfried Baur Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,1.5716874725,1.57169166595424,Not Applicable,0,Designated,1967,Federal or national ministry or agency,State,Not Reported,Not Reported,State Verified,1840,ZA-EC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555564142,555564142,1,Willem van der Merwe Private Nature Reserve,Willem van der Merwe Private Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,14.096982028,14.0970344485216,Not Applicable,0,Designated,1969,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-LP,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570196,555570196,1,Chazen Game Lodge,Chazen Game Lodge,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,5.84035185016,5.84034002557821,Not Applicable,0,Designated,1993,Individual landowners,Individual landowners,Not Reported,Not Reported,State Verified,1840,ZA-FS,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555571101,555571101,1,Robinson's Bush Nature Reserve,Robinson's Bush Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,1.66680684543,1.66682896638087,Not Applicable,0,Designated,2012,Federal or national ministry or agency,State,Ezemvelo KwaZulu-Natal Wildlife (EKZNW),Not Reported,State Verified,1840,ZA-NL,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570992,555570992,1,Kruis Nature Reserve,Kruis Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,3.23208014515,3.23218982470394,Not Applicable,0,Designated,2012,Individual landowners,Individual landowners,"Breekkrans Trust, Cederberg Camping & Hiking and Gerrit Nieuwoudt Karsten",Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
Polygon,555570986,555570986,1,Aan de Klipheuvel Nature Reserve,Aan de Klipheuvel Nature Reserve,Nature Reserve,Nature Reserve,National,Not Reported,Not Applicable,0,0,0,14.1309515626,14.1303650395955,Not Applicable,0,Designated,2009,Individual landowners,Individual landowners,Theron Family Trust (IT6174/96),Not Reported,State Verified,1840,ZA-WC,ZAF,ZAF,Not Applicable,Not Applicable
